07/31/16 21:27:39 | I | checking fishing fatigue
08/01/16 23:37:08 | D | status changed to fishing
08/01/16 23:37:18 | D | outgoing fishing action: 100B3F43A4CD050000000000DA05020000000000
08/01/16 23:37:18 | D | incoming fish hooked: 36083F43A4CD0500DA052C9C06000000
08/01/16 23:37:18 | D | incoming fish info: 150D40436F090C006F000A0040016E002900000022000000
08/01/16 23:37:18 | I | catching fish in 4.70 seconds
08/01/16 23:37:18 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:37:23 | W | sending catch command
08/01/16 23:37:23 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030022000000
08/01/16 23:37:23 | D | incoming fish caught: 27384C43A4CD0500DA054B9C04000000311100000500000000000000AFA40D004B656E7361690000000000000000000004000000430100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:37:23 | I | updating fishing fatigue
08/01/16 23:37:23 | D | catches until fatigued: 43
08/01/16 23:37:23 | I | updating fish database
08/01/16 23:37:23 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:37:30 | D | outgoing fishing action: 100B5C43A4CD050000000000DA05040000000000
08/01/16 23:37:31 | D | status changed to idle
08/01/16 23:37:31 | I | casting in 6.77 seconds
08/01/16 23:37:38 | I | checking fishing fatigue
08/01/16 23:37:38 | I | catches until fatigued: 43
08/01/16 23:37:38 | I | checking equipped fishing rod
08/01/16 23:37:38 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:37:38 | I | checking inventory space
08/01/16 23:37:38 | D | inventory count: 53, max: 80
08/01/16 23:37:38 | I | checking equipped bait
08/01/16 23:37:38 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:37:38 | W | casting fishing rod
08/01/16 23:37:38 | D | outgoing fish command: 1A0E7043A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:37:39 | D | status changed to fishing
08/01/16 23:37:49 | D | outgoing fishing action: 100B8A43A4CD050000000000DA05020000000000
08/01/16 23:37:49 | D | incoming fish hooked: 36088A43A4CD0500DA052C9C06000000
08/01/16 23:37:50 | D | incoming fish info: 150D8B432A090C0070000A0040016E002900000022000000
08/01/16 23:37:50 | I | catching fish in 5.65 seconds
08/01/16 23:37:50 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:37:55 | W | sending catch command
08/01/16 23:37:55 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030022000000
08/01/16 23:37:56 | D | incoming fish caught: 27389A43A4CD0500DA054B9C040000003111000006000000BB020080000000004B656E7361690000000000000000000000005F0B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:37:56 | I | updating fishing fatigue
08/01/16 23:37:56 | D | catches until fatigued: 42
08/01/16 23:37:56 | I | updating fish database
08/01/16 23:37:56 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:38:02 | D | outgoing fishing action: 100BA943A4CD050000000000DA05040000000000
08/01/16 23:38:02 | D | status changed to idle
08/01/16 23:38:02 | I | casting in 4.29 seconds
08/01/16 23:38:07 | I | checking fishing fatigue
08/01/16 23:38:07 | I | catches until fatigued: 42
08/01/16 23:38:07 | I | checking equipped fishing rod
08/01/16 23:38:07 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:38:07 | I | checking inventory space
08/01/16 23:38:07 | D | inventory count: 53, max: 80
08/01/16 23:38:07 | I | checking equipped bait
08/01/16 23:38:07 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:38:07 | W | casting fishing rod
08/01/16 23:38:07 | D | outgoing fish command: 1A0EB543A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:38:08 | D | status changed to fishing
08/01/16 23:38:17 | D | outgoing fishing action: 100BCF43A4CD050000000000DA05020000000000
08/01/16 23:38:18 | D | incoming fish hooked: 3608CF43A4CD0500DA052C9C06000000
08/01/16 23:38:18 | D | incoming fish info: 150DD043FC080C0070000A0040016E002900000022000000
08/01/16 23:38:18 | I | catching fish in 5.45 seconds
08/01/16 23:38:18 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:38:23 | W | sending catch command
08/01/16 23:38:23 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030022000000
08/01/16 23:38:24 | D | incoming fish caught: 2738DE43A4CD0500DA054B9C04000000311100000600000001000000A10000004B656E736169000000000000000000003A3838FB000020000000000020A0030000A76F1B0000000000000000000000000000000000000000000400000100000000000000000000000000000000000000
08/01/16 23:38:24 | I | updating fishing fatigue
08/01/16 23:38:24 | D | catches until fatigued: 41
08/01/16 23:38:24 | I | updating fish database
08/01/16 23:38:24 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:38:29 | D | outgoing fishing action: 100BEC43A4CD050000000000DA05040000000000
08/01/16 23:38:31 | D | status changed to idle
08/01/16 23:38:31 | I | casting in 6.71 seconds
08/01/16 23:38:38 | I | checking fishing fatigue
08/01/16 23:38:38 | I | catches until fatigued: 41
08/01/16 23:38:38 | I | checking equipped fishing rod
08/01/16 23:38:38 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:38:38 | I | checking inventory space
08/01/16 23:38:38 | D | inventory count: 53, max: 80
08/01/16 23:38:38 | I | checking equipped bait
08/01/16 23:38:38 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:38:38 | W | casting fishing rod
08/01/16 23:38:38 | D | outgoing fish command: 1A0E0144A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:38:39 | D | status changed to fishing
08/01/16 23:38:48 | D | outgoing fishing action: 100B1A44A4CD050000000000DA05020000000000
08/01/16 23:38:48 | D | incoming fish hooked: 36081A44A4CD0500DA052C9C06000000
08/01/16 23:38:49 | D | incoming fish info: 150D1B4441090C006F000A0040016E002900000022000000
08/01/16 23:38:49 | I | catching fish in 4.32 seconds
08/01/16 23:38:49 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:38:53 | W | sending catch command
08/01/16 23:38:53 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030022000000
08/01/16 23:38:54 | D | incoming fish caught: 27382744A4CD0500DA054B9C04000000311100000500000001000000A50000004B656E7361690000000000000000000004000000430100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:38:54 | I | updating fishing fatigue
08/01/16 23:38:54 | D | catches until fatigued: 40
08/01/16 23:38:54 | I | updating fish database
08/01/16 23:38:54 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:39:00 | D | outgoing fishing action: 100B3744A4CD050000000000DA05040000000000
08/01/16 23:39:02 | D | status changed to idle
08/01/16 23:39:02 | I | casting in 6.23 seconds
08/01/16 23:39:08 | I | checking fishing fatigue
08/01/16 23:39:08 | I | catches until fatigued: 40
08/01/16 23:39:08 | I | checking equipped fishing rod
08/01/16 23:39:08 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:39:08 | I | checking inventory space
08/01/16 23:39:08 | D | inventory count: 53, max: 80
08/01/16 23:39:08 | I | checking equipped bait
08/01/16 23:39:08 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:39:08 | W | casting fishing rod
08/01/16 23:39:08 | D | outgoing fish command: 1A0E4A44A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:39:09 | D | status changed to fishing
08/01/16 23:39:19 | D | outgoing fishing action: 100B6544A4CD050000000000DA05020000000000
08/01/16 23:39:19 | D | incoming fish hooked: 36086544A4CD0500DA052C9C06000000
08/01/16 23:39:19 | D | incoming fish intuition: 2A106544A4CD050031110000F63600000000000000000000DA05599C060000FF
08/01/16 23:39:20 | D | incoming fish info: 150D6644B7080C0071000A0040014D002900020054000000
08/01/16 23:39:20 | I | updating fish database
08/01/16 23:39:20 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:39:20 | I | catching fish in 5.26 seconds
08/01/16 23:39:25 | W | sending catch command
08/01/16 23:39:25 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030054000000
08/01/16 23:39:26 | D | incoming fish caught: 27387444A4CD0500DA054B9C0400000031110000060000000000000050CD34004B656E7361690000000000000000000004000000430100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:39:26 | I | updating fishing fatigue
08/01/16 23:39:26 | D | catches until fatigued: 39
08/01/16 23:39:26 | I | updating fish database
08/01/16 23:39:26 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:39:32 | D | outgoing fishing action: 100B8444A4CD050000000000DA05040000000000
08/01/16 23:39:33 | D | status changed to idle
08/01/16 23:39:33 | I | casting in 7.12 seconds
08/01/16 23:39:40 | I | checking fishing fatigue
08/01/16 23:39:40 | I | catches until fatigued: 39
08/01/16 23:39:40 | I | checking equipped fishing rod
08/01/16 23:39:40 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:39:40 | I | checking inventory space
08/01/16 23:39:40 | D | inventory count: 53, max: 80
08/01/16 23:39:40 | I | checking equipped bait
08/01/16 23:39:40 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:39:40 | W | casting fishing rod
08/01/16 23:39:41 | D | outgoing fish command: 1A0E9944A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:39:41 | D | status changed to fishing
08/01/16 23:39:51 | D | outgoing fishing action: 100BB244A4CD050000000000DA05020000000000
08/01/16 23:39:51 | D | incoming fish hooked: 3608B244A4CD0500DA052C9C0605DA05
08/01/16 23:39:51 | D | incoming fish intuition: 2A10B244A4CD050031110000F63600000000000000000000DA05599C06000000
08/01/16 23:39:52 | D | incoming fish info: 150DB344FC080C0070000A0040014D00290002005E000000
08/01/16 23:39:52 | I | updating fish database
08/01/16 23:39:52 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:39:52 | I | catching fish in 5.53 seconds
08/01/16 23:39:57 | W | sending catch command
08/01/16 23:39:57 | D | outgoing fishing action: 100B0000A4CD050000000000DA0503005E000000
08/01/16 23:39:58 | D | incoming fish caught: 2738C244A4CD0500DA054B9C04000000311100000600000001000000A10000004B656E7361690000000000000000000004000000430100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:39:58 | I | updating fishing fatigue
08/01/16 23:39:58 | D | catches until fatigued: 38
08/01/16 23:39:58 | I | updating fish database
08/01/16 23:39:58 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:40:04 | D | outgoing fishing action: 100BD144A4CD050000000000DA05040000000000
08/01/16 23:40:05 | D | status changed to idle
08/01/16 23:40:05 | I | casting in 6.55 seconds
08/01/16 23:40:12 | I | checking fishing fatigue
08/01/16 23:40:12 | I | catches until fatigued: 38
08/01/16 23:40:12 | I | checking equipped fishing rod
08/01/16 23:40:12 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:40:12 | I | checking inventory space
08/01/16 23:40:12 | D | inventory count: 53, max: 80
08/01/16 23:40:12 | I | checking equipped bait
08/01/16 23:40:12 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:40:12 | W | casting fishing rod
08/01/16 23:40:12 | D | outgoing fish command: 1A0EE544A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:40:13 | D | status changed to fishing
08/01/16 23:40:23 | D | outgoing fishing action: 100BFF44A4CD050000000000DA05020000000000
08/01/16 23:40:23 | D | incoming fish hooked: 3608FF44A4CD0500DA052C9C0605DA05
08/01/16 23:40:23 | D | incoming fish intuition: 2A10FF44A4CD050031110000F63600000000000000000000DA05599C06000000
08/01/16 23:40:23 | D | incoming fish info: 150D0045A0080C0071000A0040014D00290002005E000000
08/01/16 23:40:23 | I | updating fish database
08/01/16 23:40:23 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:40:23 | I | catching fish in 5.54 seconds
08/01/16 23:40:29 | W | sending catch command
08/01/16 23:40:29 | D | outgoing fishing action: 100B0000A4CD050000000000DA0503005E000000
08/01/16 23:40:29 | D | incoming fish caught: 27380E45A4CD0500DA054B9C040000003111000007000000010000009A0000004B656E7361690000000000000000000000005F0B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:40:29 | I | updating fishing fatigue
08/01/16 23:40:29 | D | catches until fatigued: 37
08/01/16 23:40:29 | I | updating fish database
08/01/16 23:40:29 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:40:35 | D | outgoing fishing action: 100B1C45A4CD050000000000DA05040000000000
08/01/16 23:40:36 | D | status changed to idle
08/01/16 23:40:36 | I | casting in 4.82 seconds
08/01/16 23:40:41 | I | checking fishing fatigue
08/01/16 23:40:41 | I | catches until fatigued: 37
08/01/16 23:40:41 | I | checking equipped fishing rod
08/01/16 23:40:41 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:40:41 | I | checking inventory space
08/01/16 23:40:41 | D | inventory count: 53, max: 80
08/01/16 23:40:41 | I | checking equipped bait
08/01/16 23:40:41 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:40:41 | W | casting fishing rod
08/01/16 23:40:41 | D | outgoing fish command: 1A0E2B45A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:40:42 | D | status changed to fishing
08/01/16 23:40:51 | D | outgoing fishing action: 100B4345A4CD050000000000DA05020000000000
08/01/16 23:40:51 | D | incoming fish hooked: 36084345A4CD0500DA052C9C06000000
08/01/16 23:40:52 | D | incoming fish info: 150D44456F090C006F000A0040016E002900000022000000
08/01/16 23:40:52 | I | catching fish in 4.06 seconds
08/01/16 23:40:52 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:40:56 | W | sending catch command
08/01/16 23:40:56 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030022000000
08/01/16 23:40:56 | D | incoming fish caught: 27384F45A4CD0500DA054B9C04000000311100000500000000000000D9A30D004B656E7361690000000000000000000004000000430100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:40:56 | I | updating fishing fatigue
08/01/16 23:40:56 | D | catches until fatigued: 36
08/01/16 23:40:56 | I | updating fish database
08/01/16 23:40:56 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:41:02 | D | outgoing fishing action: 100B5F45A4CD050000000000DA05040000000000
08/01/16 23:41:04 | D | status changed to idle
08/01/16 23:41:04 | I | casting in 5.13 seconds
08/01/16 23:41:09 | I | checking fishing fatigue
08/01/16 23:41:09 | I | catches until fatigued: 36
08/01/16 23:41:09 | I | checking equipped fishing rod
08/01/16 23:41:09 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:41:09 | I | checking inventory space
08/01/16 23:41:09 | D | inventory count: 53, max: 80
08/01/16 23:41:09 | I | checking equipped bait
08/01/16 23:41:09 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:41:09 | W | casting fishing rod
08/01/16 23:41:09 | D | outgoing fish command: 1A0E6F45A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:41:10 | D | status changed to fishing
08/01/16 23:41:19 | D | outgoing fishing action: 100B8645A4CD050000000000DA05020000000000
08/01/16 23:41:19 | D | incoming fish hooked: 36088645A4CD0500DA052C9C06000000
08/01/16 23:41:19 | D | incoming fish info: 150D874589080C0071000A0040016E002900000023000000
08/01/16 23:41:19 | I | catching fish in 5.95 seconds
08/01/16 23:41:19 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:41:25 | W | sending catch command
08/01/16 23:41:25 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030023000000
08/01/16 23:41:26 | D | incoming fish caught: 27389745A4CD0500DA054B9C04000000311100000700000001000000980000004B656E736169000000000000000000003A3838FB000020000000000020A0030000A86F1B0000000000000000000000000000000000000000000400000100000000000000000000000000000000000000
08/01/16 23:41:26 | I | updating fishing fatigue
08/01/16 23:41:26 | D | catches until fatigued: 35
08/01/16 23:41:26 | I | updating fish database
08/01/16 23:41:26 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:41:32 | D | outgoing fishing action: 100BA745A4CD050000000000DA05040000000000
08/01/16 23:41:33 | D | status changed to idle
08/01/16 23:41:33 | I | casting in 7.08 seconds
08/01/16 23:41:40 | I | checking fishing fatigue
08/01/16 23:41:40 | I | catches until fatigued: 35
08/01/16 23:41:40 | I | checking equipped fishing rod
08/01/16 23:41:40 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:41:40 | I | checking inventory space
08/01/16 23:41:40 | D | inventory count: 53, max: 80
08/01/16 23:41:40 | I | checking equipped bait
08/01/16 23:41:40 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:41:40 | W | casting fishing rod
08/01/16 23:41:40 | D | outgoing fish command: 1A0EBB45A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:41:41 | D | status changed to fishing
08/01/16 23:41:50 | D | outgoing fishing action: 100BD145A4CD050000000000DA05020000000000
08/01/16 23:41:50 | D | incoming fish hooked: 3608D145A4CD0500DA052C9C063900C1
08/01/16 23:41:50 | D | incoming fish info: 150DD245FC080C0070000A0040016E002900000023000000
08/01/16 23:41:50 | I | catching fish in 5.70 seconds
08/01/16 23:41:50 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:41:56 | W | sending catch command
08/01/16 23:41:56 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030023000000
08/01/16 23:41:56 | D | incoming fish caught: 2738E145A4CD0500DA054B9C040000003111000007000000220600005E0100004B656E736169000000000000000000003A3838FB000020000000000020A0030000A86F1B0000000000000000000000000000000000000000000400000100000000000000000000000000000000000000
08/01/16 23:41:56 | I | updating fishing fatigue
08/01/16 23:41:56 | D | catches until fatigued: 34
08/01/16 23:41:56 | I | updating fish database
08/01/16 23:41:56 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:42:03 | D | outgoing fishing action: 100BF145A4CD050000000000DA05040000000000
08/01/16 23:42:04 | D | status changed to idle
08/01/16 23:42:04 | I | casting in 4.19 seconds
08/01/16 23:42:08 | I | checking fishing fatigue
08/01/16 23:42:08 | I | catches until fatigued: 34
08/01/16 23:42:08 | I | checking equipped fishing rod
08/01/16 23:42:08 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:42:08 | I | checking inventory space
08/01/16 23:42:08 | D | inventory count: 53, max: 80
08/01/16 23:42:08 | I | checking equipped bait
08/01/16 23:42:08 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:42:08 | W | casting fishing rod
08/01/16 23:42:08 | D | outgoing fish command: 1A0EFF45A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:42:10 | D | status changed to fishing
08/01/16 23:42:18 | D | outgoing fishing action: 100B1646A4CD050000000000DA05020000000000
08/01/16 23:42:18 | D | incoming fish hooked: 36081646A4CD0500DA052C9C06000000
08/01/16 23:42:19 | D | incoming fish info: 150D1746A0080C0071000A0040016E002900000023000000
08/01/16 23:42:19 | I | catching fish in 5.98 seconds
08/01/16 23:42:19 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:42:25 | W | sending catch command
08/01/16 23:42:25 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030023000000
08/01/16 23:42:25 | D | incoming fish caught: 27382746A4CD0500DA054B9C0400000031110000070000006E000000B3D44A1B4B656E73616900000000000000000000F0A302006B0100006E0100005F0100000001000096030000EC030000EB63010067F20000CA310000CC0100000000000000000000000000000000000000000000
08/01/16 23:42:25 | I | updating fishing fatigue
08/01/16 23:42:25 | D | catches until fatigued: 33
08/01/16 23:42:25 | I | updating fish database
08/01/16 23:42:25 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:42:31 | D | outgoing fishing action: 100B3646A4CD050000000000DA05040000000000
08/01/16 23:42:33 | D | status changed to idle
08/01/16 23:42:33 | I | casting in 5.39 seconds
08/01/16 23:42:38 | I | checking fishing fatigue
08/01/16 23:42:38 | I | catches until fatigued: 33
08/01/16 23:42:38 | I | checking equipped fishing rod
08/01/16 23:42:38 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:42:38 | I | checking inventory space
08/01/16 23:42:38 | D | inventory count: 53, max: 80
08/01/16 23:42:38 | I | checking equipped bait
08/01/16 23:42:38 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:42:38 | W | casting fishing rod
08/01/16 23:42:38 | D | outgoing fish command: 1A0E4746A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:42:39 | D | status changed to fishing
08/01/16 23:42:48 | D | outgoing fishing action: 100B5E46A4CD050000000000DA05020000000000
08/01/16 23:42:48 | D | incoming fish hooked: 36085E46A4CD0500DA052C9C06000000
08/01/16 23:42:48 | D | incoming fish info: 150D5F462A090C0070000A0040016E002900000023000000
08/01/16 23:42:48 | I | catching fish in 4.71 seconds
08/01/16 23:42:48 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:42:53 | W | sending catch command
08/01/16 23:42:53 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030023000000
08/01/16 23:42:53 | D | incoming fish caught: 27386B46A4CD0500DA054B9C04000000311100000600000001000000A40000004B656E7361690000000000000000000000005F0B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:42:53 | I | updating fishing fatigue
08/01/16 23:42:53 | D | catches until fatigued: 32
08/01/16 23:42:53 | I | updating fish database
08/01/16 23:42:53 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:42:59 | D | outgoing fishing action: 100B7946A4CD050000000000DA05040000000000
08/01/16 23:43:00 | D | status changed to idle
08/01/16 23:43:00 | I | casting in 5.37 seconds
08/01/16 23:43:05 | I | checking fishing fatigue
08/01/16 23:43:05 | I | catches until fatigued: 32
08/01/16 23:43:05 | I | checking equipped fishing rod
08/01/16 23:43:05 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:43:05 | I | checking inventory space
08/01/16 23:43:05 | D | inventory count: 53, max: 80
08/01/16 23:43:05 | I | checking equipped bait
08/01/16 23:43:05 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:43:05 | W | casting fishing rod
08/01/16 23:43:05 | D | outgoing fish command: 1A0E8946A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:43:06 | D | status changed to fishing
08/01/16 23:43:15 | D | outgoing fishing action: 100BA046A4CD050000000000DA05020000000000
08/01/16 23:43:15 | D | incoming fish hooked: 3608A046A4CD0500DA052C9C06406650
08/01/16 23:43:16 | D | incoming fish info: 150DA14641090C006F000A0040016E002900000023000000
08/01/16 23:43:16 | I | catching fish in 5.17 seconds
08/01/16 23:43:16 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:43:21 | W | sending catch command
08/01/16 23:43:21 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030023000000
08/01/16 23:43:21 | D | incoming fish caught: 2738AF46A4CD0500DA054B9C04000000311100000600000001000000000000004B656E736169000000000000000000003A3838FB000020000000000020A0030000A86F1B0000000000000000000000000000000000000000000400000100000000000000000000000000000000000000
08/01/16 23:43:21 | I | updating fishing fatigue
08/01/16 23:43:21 | D | catches until fatigued: 31
08/01/16 23:43:21 | I | updating fish database
08/01/16 23:43:21 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:43:27 | D | outgoing fishing action: 100BBE46A4CD050000000000DA05040000000000
08/01/16 23:43:29 | D | status changed to idle
08/01/16 23:43:29 | I | casting in 5.67 seconds
08/01/16 23:43:34 | I | checking fishing fatigue
08/01/16 23:43:34 | I | catches until fatigued: 31
08/01/16 23:43:34 | I | checking equipped fishing rod
08/01/16 23:43:34 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:43:34 | I | checking inventory space
08/01/16 23:43:34 | D | inventory count: 54, max: 80
08/01/16 23:43:34 | I | checking equipped bait
08/01/16 23:43:34 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:43:34 | W | casting fishing rod
08/01/16 23:43:35 | D | outgoing fish command: 1A0ED046A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:43:35 | D | status changed to fishing
08/01/16 23:43:45 | D | outgoing fishing action: 100BE946A4CD050000000000DA05020000000000
08/01/16 23:43:45 | D | incoming fish hooked: 3608E946A4CD0500DA052C9C06000000
08/01/16 23:43:46 | D | incoming fish info: 150DEA4613090C0070000A0040016E00290000002C000000
08/01/16 23:43:46 | I | catching fish in 5.82 seconds
08/01/16 23:43:46 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:43:51 | W | sending catch command
08/01/16 23:43:51 | D | outgoing fishing action: 100B0000A4CD050000000000DA0503002C000000
08/01/16 23:43:52 | D | incoming fish caught: 2738F946A4CD0500DA054B9C040000003111000006000000B7020080000000004B656E7361690000000000000000000004000000430100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:43:52 | I | updating fishing fatigue
08/01/16 23:43:52 | D | catches until fatigued: 30
08/01/16 23:43:52 | I | updating fish database
08/01/16 23:43:52 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:43:58 | D | outgoing fishing action: 100B0947A4CD050000000000DA05040000000000
08/01/16 23:43:59 | D | status changed to idle
08/01/16 23:43:59 | I | casting in 6.18 seconds
08/01/16 23:44:05 | I | checking fishing fatigue
08/01/16 23:44:05 | I | catches until fatigued: 30
08/01/16 23:44:05 | I | checking equipped fishing rod
08/01/16 23:44:05 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:44:05 | I | checking inventory space
08/01/16 23:44:05 | D | inventory count: 54, max: 80
08/01/16 23:44:05 | I | checking equipped bait
08/01/16 23:44:05 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:44:05 | W | casting fishing rod
08/01/16 23:44:06 | D | outgoing fish command: 1A0E1B47A4CD0500DA050E0000000000000000000000000000000000
08/01/16 23:44:07 | D | status changed to fishing
08/01/16 23:44:17 | D | outgoing fishing action: 100B3647A4CD050000000000DA05020000000000
08/01/16 23:44:17 | D | incoming fish hooked: 36083647A4CD0500DA052C9C06110031
08/01/16 23:44:17 | D | incoming fish info: 150D3747A0080C0071000A0040016E002900000022000000
08/01/16 23:44:17 | I | catching fish in 4.60 seconds
08/01/16 23:44:17 | D | incoming fish intuition: 2A100000A4CD050031110000000000000000000000000000DA05599C00000000
08/01/16 23:44:22 | W | sending catch command
08/01/16 23:44:22 | D | outgoing fishing action: 100B0000A4CD050000000000DA05030022000000
08/01/16 23:44:22 | D | incoming fish caught: 27384347A4CD0500DA054B9C040000003111000005000000000000001DA40D004B656E7361690000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
08/01/16 23:44:22 | I | updating fishing fatigue
08/01/16 23:44:22 | D | catches until fatigued: 29
08/01/16 23:44:22 | I | updating fish database
08/01/16 23:44:22 | D | updated fish bite id: 20971530, item id: 4401
08/01/16 23:44:29 | D | outgoing fishing action: 100B5347A4CD050000000000DA05040000000000
08/01/16 23:44:30 | D | status changed to idle
08/01/16 23:44:30 | I | casting in 5.35 seconds
08/01/16 23:44:36 | I | checking fishing fatigue
08/01/16 23:44:36 | I | catches until fatigued: 29
08/01/16 23:44:36 | I | checking equipped fishing rod
08/01/16 23:44:36 | D | wardrobe3 slot: 5, id: 17015
08/01/16 23:44:36 | I | checking inventory space
08/01/16 23:44:36 | D | inventory count: 54, max: 80
08/01/16 23:44:36 | I | checking equipped bait
08/01/16 23:44:36 | D | wardrobe3 slot: 9, id: 16998
08/01/16 23:44:36 | W | casting fishing rod
08/01/16 23:44:36 | D | outgoing fish command: 1A0E6447A4CD0500DA050E0000000000000000000000000000000000
